gameid,time,roundNum,sender,contents,tangram
2878-d,1438804173172,6,director,"4",G
gameid,time,roundNum,sender,contents
3409-e,1438802605864,1,director,"1 is pointing to the right and slightly crouching",L
3409-e,1438802628394,1,director,"you here?",0
3409-e,1438802655727,1,director,"2 is sitting with legs stretched out to left",F
3409-e,1438802657548,1,matcher,"Yes. I was just following your directions~~~",0
3409-e,1438802668799,1,director,"okay, just wanted to make sure",0
3409-e,1438802676473,1,matcher,"Done.",F
3409-e,1438802693592,1,director,"3 has arms outstretched, sitting, legs to the left",G
3409-e,1438802716522,1,director,"4 is straight vertical on left side, slightly pointing to the right",J
3409-e,1438802769054,1,director,"5 has a wing pointing to the right, a partial diamond below the diamond head",K
3409-e,1438802779762,1,matcher,"So much fun doing this with a vision impairment.~~~~~~hold on *grins*~~~",0
3409-e,1438802802919,1,director,"6 is stoic, no arm/leg action",H
3409-e,1438802804619,1,director,"lol",0
3409-e,1438802827494,1,director,"7 is on knees with wings outstretched facing right",B
3409-e,1438802837735,1,director,"8 is the ice skater",I
3409-e,1438802846615,1,director,"9 is a ghost, leaning left",C
3409-e,1438802868964,1,director,"10 is pointing to the left",D
3409-e,1438802877175,1,director,"11 is getting ready to run",A
3409-e,1438802884106,1,director,"12 has bunny ears",E
3409-e,1438802904230,1,director,"anything unclear, let me know",0
3409-e,1438802913234,1,matcher,"Alright.~~~~~~working~~~~~~~~~",0
3409-e,1438803037818,1,director,"1 and 5 are similar -- 1 is a slight crouch, 5 looks like someone on their knees, both 'wing' pointing to the right",0
3409-e,1438803037818,1,director,"1 and 5 are similar -- 1 is a slight crouch",L
3409-e,1438803037818,1,director,"5 looks like someone on their knees, both 'wing' pointing to the right",K
3409-e,1438803104815,1,matcher,"Can youd describe 9 in a different way?",C
3409-e,1438803141381,1,director,"diagonal body, slanted left, wings outstretched above (looks like a ghost to me)",C
3409-e,1438803172695,1,director,"slanted left and up",C
3409-e,1438803185853,1,matcher,"Alright.~~~~~~11?",A
3409-e,1438803195643,1,matcher,"Thank you for your patience.",0
3409-e,1438803228021,1,director,"looks like a runner in a cartoon -- one leg up and off the ground to the left, other on the ground, head leaning right",A
3409-e,1438803244780,1,director,"could be a dancer",A
3409-e,1438803257752,1,director,"feet are pointing left",A
3409-e,1438803325039,1,matcher,"Alright.~~~~~~8~~~~~~~~~and I think we will be good after that~~~",I
3409-e,1438803401913,1,director,"facing left, wings in front of/below body, foot on ground pointing left, other leg about horizontal (looks like ice skater to me)",I
3409-e,1438803437986,1,director,"head kinda thrown upwards",I
3409-e,1438803517068,1,director,"oh, and horizontal leg is behind, to the right",I
3409-e,1438803603225,1,matcher,"3? What I have here is not a sitting image.~~~~~~so, that is a problem *laughs*~~~",G
3409-e,1438803659073,1,director,"it's almost like.~~~~~~sliding?  I guess~~~  bottom is pointing left, but arms/wings look outstretched behind the figure",G
3409-e,1438803677848,1,director,"head kinda pointing down",G
3409-e,1438803742875,1,director,"bottom is basically straight horizontal",G
3409-e,1438803810633,1,director,"2 looks contemplative, 3 looks active, 7 looks like a worshipper at a religious revival (and faces right)",0
3409-e,1438803810633,1,director,"2 looks contemplative",F
3409-e,1438803810633,1,director,"3 looks active",G
3409-e,1438803810633,1,director,"7 looks like a worshipper at a religious revival (and faces right)",B
3409-e,1438803837184,1,director,"7 on knees, 12 is sitting facing right, but also bunny ears",0
3409-e,1438803837184,1,director,"7 on knees",B
3409-e,1438803837184,1,director,"12 is sitting facing right, but also bunny ears",E
3409-e,1438803897599,1,matcher,"Alrght.~~~~~~I think I have it~~~~~~~~~",0
3409-e,1438803921294,2,director,"wow, only 8?",0
3409-e,1438803924209,2,matcher,"Or not.~~~~~~*laughs*",0
3409-e,1438803934808,2,matcher,"Ugh.~~~~~~apologes~~~",0
3409-e,1438803940694,2,director,"just let me know, I'm happy to type more",0
3409-e,1438803956464,2,director,"1 contemplative guy sitting facing left",F
3409-e,1438803962583,2,director,"2 runner/dancer",A
3409-e,1438803984853,2,director,"3 sliding/sitting guy, arms stretched back, facing left",G
3409-e,1438803997590,2,director,"4 pointing left",D
3409-e,1438803998231,2,matcher,"Is 1.~~~~~~sitting on his rear end with his knees bent?~~~~~~~~~his feet pointing to the left?",F
3409-e,1438804019169,2,director,"yes! 1 has his knees bent -- good point",F
3409-e,1438804045543,2,director,"5 religious revival, on knees, wings outstretched, facing right",B
3409-e,1438804049838,2,director,"6 bunny ears",E
3409-e,1438804066133,2,director,"7 left side straight vertical",J
3409-e,1438804074275,2,director,"8 ice skater",I
3409-e,1438804084536,2,director,"9 on knees, pointing right",K
3409-e,1438804098961,2,director,"10 stoic, no arm/leg action",H
3409-e,1438804101539,2,director,"11 ghost",C
3409-e,1438804117531,2,director,"12 crouching, pointing right",L
3409-e,1438804183631,2,director,"7 is kinda/sorta pointing, too, but it's less pronounced, and it's the only one with a flat left side down to the bottom of the figure",J
3409-e,1438804194751,2,director,"10 isn't pointing at all",H
3409-e,1438804195418,2,matcher,"Where is the image with his body almost falling to the left. He is stnading on one foot with a leg behind him to the right?",I
3409-e,1438804218252,2,director,"8, that's what I'm calling the ice skater",I
3409-e,1438804240744,2,director,"(thinking of figure skating)",I
3409-e,1438804315885,2,matcher,"Alright.~~~~~~what about the one that looks like it has a bird beak~~~~~~~~~his "head" would be pointed down towards his feet which are both facing left~~~ He is stnading on one leg~~~",A
3409-e,1438804371952,2,director,"maybe 2?  is his head tilted to the right when his feet are towards the left?",A
3409-e,1438804433274,2,matcher,"Ah, I see my mistake now.",A
3409-e,1438804438322,2,director,"I'm not sure, though -- not seeing the beak",A
3409-e,1438804460099,2,matcher,"I was thinkkng that what I was seeing was his head; it was not.",A
3409-e,1438804483679,2,director,"ah!, okay, I saw that as his arms/wing",A
3409-e,1438804495029,2,matcher,"Alright.~~~~~~what about the image with its "back" to the right and he is pointed to the left~~~~~~~~~looks to be standing still~~~",A
3409-e,1438804499174,2,director,"looks like someone getting set to run away in a cartoon to me",A
3409-e,1438804525365,2,director,"any arms/legs?",A
3409-e,1438804551419,2,matcher,"Not that appear to be in movement beyond pointed to the left",A
3409-e,1438804634494,2,director,"4 has an 'arm' outstretched to the left, 10 has no noticeable appendages",A
3409-e,1438804658158,2,matcher,"Alright. I think I have those two~~~",A
3409-e,1438804664838,2,director,"4 is point left to me, 10 is stoic",0
3409-e,1438804664838,2,director,"4 is point left to me",D
3409-e,1438804664838,2,director,"10 is stoic",H
3409-e,1438804705839,2,matcher,"Which one would be opposite 4?.~~~~~~same basic position but pointing right?",L
3409-e,1438804762781,2,director,"12 is pointing right, but kinda crouching.  7 is less obviously pointing right, but has the straight left vertical side~~~",0
3409-e,1438804762781,2,director,"12 is pointing right, but kinda crouching.",L
3409-e,1438804762781,2,director,"7 is less obviously pointing right, but has the straight left vertical side~~~",J
3409-e,1438804793221,2,matcher,"Alright.~~~~~~7 and 12 are in the right place~~~",J
3409-e,1438804798877,2,director,"crouching = knees SLIGHTLY bent, but not on his knees",F
3409-e,1438804825235,2,director,"7 looks ramrod straight",J
3409-e,1438804849379,2,director,"or upright",J
3409-e,1438804869267,2,matcher,"Is 5 kneeling with its arms outstretched?.~~~~~~revival-like position?",B
3409-e,1438804884594,2,director,"yup, exactly",B
3409-e,1438804907492,2,matcher,"Does 11 look like it could be lying down with its arms up slightly and outstretched?",C
3409-e,1438804962823,2,director,"yeah, but lying down diagonally, upper left corner to lower right corner (looks like a cartoon ghost to me -- too much scooby doo)",C
3409-e,1438804990103,2,matcher,"Maybe that is your ghost? Yes, exactly. Alright; good~~~",C
3409-e,1438805011198,2,matcher,"Yes, exactly to your description.~~~~~~not you watching too much scooby-doo~~~~~~~~~you can never have eough of that~~~",C
3409-e,1438805025577,2,director,"lol, no offense taken",0
3409-e,1438805035101,2,director,"(also, not a pothead.  just saying~~~)",0
3409-e,1438805075101,2,matcher,"Alright.~~~~~~does 9 have its head tilted back to the left with its arms outstretched to the right? One leg/foot is facing to the right?",L
3409-e,1438805110233,2,matcher,"Well, not really outstretched like 5.~~~~~~just stretched out away from its body~~~",L
3409-e,1438805171866,2,director,"looks like a kneeling figure to me -- looks more like an arm pointing to the right, I don't really see a leg facing right (just the front of the knees)",L
3409-e,1438805208964,2,director,"give me your names for the figures, too -- could help as we go forward"
3409-e,1438805278364,2,matcher,"Alright. I think I have 9~~~",K
3409-e,1438805328876,2,director,"should I go 1 by 1 instead of what I've been doing",0
3409-e,1438805330993,2,director,"?",0
3409-e,1438805340835,2,matcher,"To me, he looks to be kneeling on one leg and looks like he could be offering someting up to someone.",K
3409-e,1438805349617,2,matcher,"9, I mean.",K
3409-e,1438805359962,2,matcher,"We can try that next round.",0
3409-e,1438805378311,2,director,"could be, I just think the knee would be higher then.  either way~~~",K
3409-e,1438805460075,3,matcher,"Well, that was better at least.",0
3409-e,1438805479957,3,director,"true!",0
3409-e,1438805492811,3,matcher,"Alright.~~~~~~bunny ears?",E
3409-e,1438805497894,3,director,"7",E
3409-e,1438805511131,3,matcher,"Skater?",I
3409-e,1438805515545,3,director,"6",I
3409-e,1438805526724,3,matcher,"Ghost?",C
3409-e,1438805530678,3,director,"5",C
3409-e,1438805557016,3,matcher,"Contemplative = sitting on rear end with knees bent to the left",F
3409-e,1438805561124,3,director,"1",F
3409-e,1438805579337,3,matcher,"Revial figure?",B
3409-e,1438805582464,3,director,"4",B
3409-e,1438805601776,3,matcher,"Meditative = stoic figure?",H
3409-e,1438805605687,3,director,"8",H
3409-e,1438805620100,3,matcher,"Dancer?",A
3409-e,1438805624263,3,director,"2",A
3409-e,1438805644574,3,matcher,"Slightly crouching figure pointed right?",L
3409-e,1438805650394,3,director,"10",L
3409-e,1438805687642,3,matcher,"Sitting figure pointed right?",K
3409-e,1438805704026,3,director,"12",K
3409-e,1438805725547,3,matcher,"Straight figure pointing left?",D
3409-e,1438805745201,3,director,"3",D
3409-e,1438805752460,3,matcher,"Straight figure pointing right?",J
3409-e,1438805755190,3,director,"9",J
3409-e,1438805821081,3,matcher,"And.~~~~~~11 is the figure that neither of us can figure out how to describe?",G
3409-e,1438805824389,3,matcher,"*laughs*",G
3409-e,1438805839272,3,matcher,"".~~~~~~describe to the other?"",G
3409-e,1438805851748,3,director,"I think so -- I think of it as me sliding on a slip and slide as a kid",G
3409-e,1438805856699,3,director,"facing left",G
3409-e,1438805871098,3,director,"legs out towards the left",G
3409-e,1438805899203,3,director,"(had to go to the hospital for that once.~~~~~~ran into a tree)",G
3409-e,1438805916418,3,matcher,"Ouch.~~~~~~very ouch~~~",G
3409-e,1438805933345,3,director,"not so bad.~~~~~~kids are resilient",G
3409-e,1438806052108,3,matcher,"Hm.~~~~~~11~~~~~~~~~if you look to the bottom right of the figure~~~~~~~~~does it look like there could be the makings of a triangle there?",G
3409-e,1438806096708,3,director,"yes, I think of that as a hand",G
3409-e,1438806106340,3,director,"the black, you mean?",G
3409-e,1438806121711,3,matcher,"Yes.",G
3409-e,1438806157903,3,matcher,"Ahh.~~~~~~so one "hand is up to the right and the other is down to the right?",G
3409-e,1438806195058,3,director,"for 11? no, the 'hands' are to the right (behind the body)",G
3409-e,1438806217409,3,matcher,"Ah, I see it now.~~~~~~my mistake~~~ Yes, behond~~~",G
3409-e,1438806226611,4,director,"sweet",G
3409-e,1438806230799,4,matcher,"Yes!",G
3409-e,1438806238047,4,matcher,"Alright.~~~~~~this should go much faster~~~",0
3409-e,1438806239732,4,director,"this works better when you ask, I think",0
3409-e,1438806251415,4,matcher,"Alright.~~~~~~straight figure pointed to the right?",J
3409-e,1438806256956,4,director,"3",J
3409-e,1438806276660,4,matcher,"Straight figure pointing to the left?",D
3409-e,1438806280682,4,director,"1",D
3409-e,1438806299532,4,matcher,"Slip-n-slide figure?",G
3409-e,1438806303547,4,director,"7",G
3409-e,1438806312962,4,matcher,"Ghost?",C
3409-e,1438806315161,4,director,"8",C
3409-e,1438806324964,4,matcher,"Religious figure?",B
3409-e,1438806328353,4,director,"10",B
3409-e,1438806333484,4,matcher,"Er.~~~~~~revival rather~~~",B
3409-e,1438806337535,4,director,"yeah",B
3409-e,1438806346928,4,director,"10, I got that",B
3409-e,1438806350581,4,matcher,"Figugre sitting pointed to the right?",K
3409-e,1438806361028,4,director,"12",K
3409-e,1438806378112,4,matcher,"Meditative/stoic figure?",F
3409-e,1438806381711,4,director,"4",F
3409-e,1438806398547,4,matcher,"Slightly crouched figure pointing to the right?",L
3409-e,1438806402386,4,director,"2",L
3409-e,1438806408578,4,matcher,"Dancer?",A
3409-e,1438806413745,4,director,"6",A
3409-e,1438806424151,4,matcher,"Contemplative figure?",D
3409-e,1438806431979,4,director,"11",D
3409-e,1438806441706,4,matcher,"Bunny ears?",E
3409-e,1438806445411,4,director,"9",E
3409-e,1438806454460,4,matcher,"Skater?",I
3409-e,1438806457421,4,director,"5",I
3409-e,1438806481960,5,matcher,"Awesome! We have a system.",0
3409-e,1438806485404,5,director,"cooking with gas now",0
3409-e,1438806499667,5,matcher,"Bunny ears and ghost?",0
3409-e,1438806499667,5,matcher,"Bunny ears?",E
3409-e,1438806499667,5,matcher,"ghost?",C
3409-e,1438806508779,5,director,"12 and 6",E
3409-e,1438806536284,5,matcher,"Straighf figure pointing to left and straight figure pointing to right?",0
3409-e,1438806536284,5,matcher,"Straighf figure pointing to left?",D
3409-e,1438806536284,5,matcher,"straight figure pointing to right?",J
3409-e,1438806546470,5,director,"1 and 5",D
3409-e,1438806578732,5,matcher,"Contemplative and ,revival?",0
3409-e,1438806578732,5,matcher,"Contemplative?",F
3409-e,1438806578732,5,matcher,"revival?",B
3409-e,1438806589070,5,director,"3 and 7",F
3409-e,1438806621938,5,matcher,"Stoic and sitting figure pointing to the right?",0
3409-e,1438806621938,5,matcher,"Stoic?",H
3409-e,1438806621938,5,matcher,"sitting figure pointing to the right?",K
3409-e,1438806632396,5,director,"10 and 9",H
3409-e,1438806654482,5,matcher,"Dancer and skater?",0
3409-e,1438806654482,5,matcher,"skater?",I
3409-e,1438806654482,5,matcher,"Dancer?",A
3409-e,1438806665149,5,director,"11 and 2",I
3409-e,1438806712602,5,matcher,"Crouching and slip-n-slide?",0
3409-e,1438806712602,5,matcher,"Crouching?",L
3409-e,1438806712602,5,matcher,"slip-n-slide?",G
3409-e,1438806720100,5,director,"4 and 8",L
3409-e,1438806738873,6,director,"whee",0
3409-e,1438806756409,6,matcher,"Dancer-skater?",0
3409-e,1438806756409,6,matcher,"Dancer?",A
3409-e,1438806756409,6,matcher,"skater?",I
3409-e,1438806767285,6,director,"9-2",A
3409-e,1438806791453,6,matcher,"Revival - bunny ears?",0
3409-e,1438806791453,6,matcher,"Revival?",B
3409-e,1438806791453,6,matcher,"bunny ears?",E
3409-e,1438806799089,6,director,"12-11",B
3409-e,1438806827871,6,matcher,"Sitting - crouching?",0
3409-e,1438806827871,6,matcher,"Sitting?",K
3409-e,1438806827871,6,matcher,"crouching?",L
3409-e,1438806844215,6,director,"7-10",K
3409-e,1438806874172,6,matcher,"Contemplative - meditative?",0
3409-e,1438806874172,6,matcher,"Contemplative",F
3409-e,1438806874172,6,matcher,"meditative?",H
3409-e,1438806882607,6,director,"1-3",F
3409-e,1438806924478,6,matcher,"ghost - slide-n-slide",0
3409-e,1438806924478,6,matcher,"ghost",C
3409-e,1438806924478,6,matcher,"slide-n-slide",G
3409-e,1438806931254,6,director,"6-4",C
3409-e,1438806968643,6,director,"lol, hard to misinterpret",0
3409-e,1438806981018,6,matcher,"Sltraight pointing left and straight pointing right?",0
3409-e,1438806981018,6,matcher,"Sltraight pointing left?",D
3409-e,1438806981018,6,matcher,"straight pointing right?",J
3409-e,1438806990107,6,matcher,"*is too thorough sometimes*",0
3409-e,1438806996297,6,director,"5 and 8",0
3409-e,1438806996373,6,matcher,"*grins*",0
gameid,time,roundNum,sender,contents
3423-d,1438804876121,1,matcher,"hello there",0
3423-d,1438804896022,1,matcher,"I am the matcher",0
3423-d,1438804948898,1,director,"hi",0
3423-d,1438804949127,1,matcher,"Hellooooo?",0
3423-d,1438804952111,1,matcher,"oh hi",0
3423-d,1438804959895,1,matcher,"lets talk turkey",0
3423-d,1438804969839,1,matcher,"where are your tangrams?",0
3423-d,1438804980275,1,director,"1 looks like a teacher addressing a class.",D
3423-d,1438804992336,1,matcher,"got it",D
3423-d,1438805007071,1,director,"5 looks like a flying nun",C
3423-d,1438805016137,1,matcher,"nice, got it",C
3423-d,1438805044124,1,director,"3 kinda looks a runway model showing the insides of a cape. I hope that makes sense~~~",J
3423-d,1438805054202,1,matcher,"lol yeah wait a sec",J
3423-d,1438805089212,1,matcher,"ok got it",J
3423-d,1438805115227,1,matcher,"on one which way is the teacher facing??",D
3423-d,1438805130883,1,director,"The teacher is facing the left.",D
3423-d,1438805142236,1,matcher,"awesome, go to 4",A
3423-d,1438805145139,1,director,"He is pointing toward the left",D
3423-d,1438805169032,1,matcher,"ok",A
3423-d,1438805177774,1,director,"4 looks like his head is thrown back, one leg raised and pointing toward the left. ",A
3423-d,1438805210686,1,matcher,"got it",A
3423-d,1438805212196,1,director,"8 looks like it is ice skating. Leg pointing toward the right or back~~~",I
3423-d,1438805214158,1,matcher,"you're good at this",I
3423-d,1438805251603,1,director,"I hope so.",0
3423-d,1438805261384,1,matcher,"wait.~~~~~~  4 and 8 sound similar",I
3423-d,1438805293024,1,matcher,"I have the ice skater in 8 now",I
3423-d,1438805353736,1,director,"11 looks like a sad person sitting down on a bed with legs pointing toward the left. The head looks like it is hanging~~~",E
3423-d,1438805403971,1,matcher,"got that one",E
3423-d,1438805416366,1,matcher,"4 is still confusing me",A
3423-d,1438805428344,1,director,"12 looks like someone sitting on their knees. The knees are pointing ot the right~~~ ",:
3423-d,1438805481261,1,matcher,"I have two just like that actually",L
3423-d,1438805482413,1,director,"4 could also be someone with a large nose and leg pointing toward the left. Maybe carrying something on the back~~~",A
3423-d,1438805532053,1,matcher,"ok I think I got 4 now",A
3423-d,1438805546043,1,matcher,"your 12 could be two different ones tho",L
3423-d,1438805565048,1,matcher,"very similar",L
3423-d,1438805579227,1,director,"Oh, I see. The ones on 10 and 12 do look similar~~~ The one on 10 has an extra fold pointing toward the left~~~ While the one on 12 does not~~~"K
3423-d,1438805590672,1,matcher,"greeeeeeat got it",K
3423-d,1438805656311,1,director,"2 could be someone kneeling as well. But toward the left~~~ It is bigger and could have a large ponytail~~~",B
3423-d,1438805674530,1,matcher,"I have your flying nun in #2",C
3423-d,1438805684826,1,director,"flying nun is 5",C
3423-d,1438805691210,1,matcher,"oh ok",C
3423-d,1438805721849,1,director,"7 is very similar to 3",H
3423-d,1438805742708,1,matcher,"3 is your runway model, right?",J
3423-d,1438805746615,1,director,"Yes",J
3423-d,1438805775930,1,director,"While 3 has arms outstretched, 7 looks like the arms are hanging more naturally.",H
3423-d,1438805870170,1,director,"Are you there?",0
3423-d,1438805873359,1,matcher,"yeah",0
3423-d,1438805876856,1,matcher,"I am thinking",0
3423-d,1438805890681,1,matcher,"I know I have 3 now",J
3423-d,1438805896263,1,matcher,"and 7 too I think",H
3423-d,1438805934054,1,director,"Ok, 6 kind of looks like 11 (sad person) but turned  in the opposite direction and more triangular.",E
3423-d,1438805953273,1,matcher,"got it ",E
3423-d,1438805962421,1,matcher,"has a bow or bunny ears",E
3423-d,1438805968319,1,director,"yes",E
3423-d,1438805982744,1,director,"9 should be the last one.",G
3423-d,1438805996867,1,matcher,"what does 9 look like on your end?",G
3423-d,1438806038745,1,director,"2 triangles, one square and a large L shape on the bottom.",G
3423-d,1438806094477,1,matcher,"L pointing left??",G
3423-d,1438806105168,1,director,"Yes.",G
3423-d,1438806175912,1,director,"How's it going?",0
3423-d,1438806242396,1,matcher,"I thnk I'm all set",0
3423-d,1438806249187,1,director,"ok",0
3423-d,1438806251305,1,matcher,"sorry",0
3423-d,1438806255061,1,matcher,"like this.~~~~~~",0
3423-d,1438806292208,1,director,"So, you're ready to submit?",0
3423-d,1438806309506,1,matcher,"yep",0
3423-d,1438806331138,2,matcher,"how did we get 9 correct??",0
3423-d,1438806354335,2,director,"I guess we got mixed up on 3 of them. 9 out of 12 ain't bad~~~",0
3423-d,1438806361970,2,matcher,"I suppose",0
3423-d,1438806380411,2,matcher,"now we have some names / ideas for these start me at 1",0
3423-d,1438806409350,2,director,"1 is the teacher. pointing toward the left~~~ ",D
3423-d,1438806418101,2,matcher,"ok",D
3423-d,1438806455213,2,director,"2 is the last one we just did with the L shape point toward the left. It looks the least like a person to me~~~",G
3423-d,1438806469686,2,matcher,"yep got it",G
3423-d,1438806483616,2,director,"3 is the one with the rabbit ears/hair bow.",E
3423-d,1438806494150,2,matcher,"rabbit, got it",E
3423-d,1438806558104,2,director,"4 is the kneeler that is pointing toward the left. where square (head) looks like a triangular ponytail is attached~~~",B
3423-d,1438806589450,2,matcher,"got it",B
3423-d,1438806596470,2,director,"5 is the ice skater",I
3423-d,1438806625634,2,matcher,"got it",I
3423-d,1438806677851,2,director,"6 is one of the kneelers pointing toward the right. This one has the extra part on the back~~~ ",K
3423-d,1438806728103,2,matcher,"is the extra part near the feet?",K
3423-d,1438806738653,2,director,"yes. Where the feet would be~~~",K
3423-d,1438806744653,2,matcher,"great, got it",K
3423-d,1438806776230,2,director,"I could say that 7 is a student in cap and gown. Not pointing in any direction and basically just standing there~~~",H
3423-d,1438806791913,2,matcher,"awesome idea for that one",H
3423-d,1438806793502,2,matcher,"got it",H
3423-d,1438806803760,2,director,"8 is the flying nun",C
3423-d,1438806867064,2,matcher,"go it",C
3423-d,1438806878142,2,director,"9 is the runway model, ",J
3423-d,1438806923705,2,matcher,"arms outstreched?",J
3423-d,1438806930477,2,director,"Yes.",J
3423-d,1438806933140,2,matcher,"got it",J
3423-d,1438806961215,2,director,"10 is the sad person sitting on the bed. Legs pointing toward the left~~~",F
3423-d,1438806987580,2,matcher,"got it",F
3423-d,1438807046171,2,director,"11 is the person with large nose and leg pointing to the left. looks like the Ziggy cartoon~~~ Has a square on the upper backside~~~",A
3423-d,1438807064845,2,matcher,"good and 12 is the boxy one",L
3423-d,1438807091549,2,director,"yes, 12 looks similar to 6, just above it.",L
3423-d,1438807127681,2,matcher,"ok submitting",0
3423-d,1438807138903,3,matcher,"what???",0
3423-d,1438807145287,3,matcher,"they have to be messing with us",0
3423-d,1438807164525,3,director,"I'm wondering if we have some mixed up. I don't think so~~~",0
3423-d,1438807174227,3,matcher,"I didn't think so either",0
3423-d,1438807196025,3,matcher,"they seem distinctive now",0
3423-d,1438807227327,3,director,"For this time, 1 was 12 on the last one. To make sure, I'll say that it could be someone reading a book while on their knees~~~ ",F
3423-d,1438807246868,3,director,"knees and book pointing toward the right.",F
3423-d,1438807263651,3,matcher,"no extra part by the feet, right?",F
3423-d,1438807273532,3,director,"right",F
3423-d,1438807279027,3,matcher,"ok ",F
3423-d,1438807317234,3,director,"2 is runway model. I say that because it looks like a model showing off a cape or wrap~~~ Arms outstretched~~~",J
3423-d,1438807324168,3,matcher,"good",J
3423-d,1438807329212,3,matcher,"keep em comin",0
3423-d,1438807331572,3,director,"3 is rabbit ears",E
3423-d,1438807336901,3,matcher,"got it",E
3423-d,1438807352214,3,director,"4 is sad person on bed, legs pointing to the left",F
3423-d,1438807360083,3,matcher,"got it",F
3423-d,1438807377773,3,director,"5 is the lecturer. arm stretched toward the left~~~",D
3423-d,1438807391295,3,director,"6 is student in cap and gown.",H
3423-d,1438807392425,3,matcher,"good",H
3423-d,1438807398613,3,matcher,"ok",0
3423-d,1438807415768,3,matcher,"wait",0
3423-d,1438807465911,3,matcher,"on 6 is it mostly like a box with a dimond on it or more natural looking?",H
3423-d,1438807493232,3,matcher,"with slopes for the shoulders?",H
3423-d,1438807527645,3,director,"yes, kind of like box with a diamond. It looks kind of octagonal but with one extra triangle on the bottom right side~~~",H
3423-d,1438807557124,3,matcher,"ok good go on",H
3423-d,1438807589676,3,director,"7 is kneeling pointing toward the left. square head, triangular ponytail?",B
3423-d,1438807625928,3,matcher,"extra part at the feet makes it different from 1 right?",B
3423-d,1438807660004,3,director,"No, this is the other kneeling one.",B
3423-d,1438807700191,3,matcher,"my mistake",B
3423-d,1438807705589,3,matcher,"go on",B
3423-d,1438807713235,3,director,"8 is the flying nun",C
3423-d,1438807730495,3,matcher,"good",C
3423-d,1438807746347,3,director,"9 is the one that's similar to 1. With the extra part on the bottom~~~",K
3423-d,1438807768296,3,matcher,"ok then",K
3423-d,1438807772029,3,director,"10 is the ice skater",I
3423-d,1438807773393,3,matcher,"go back to 7",B
3423-d,1438807784225,3,matcher,"got 10",I
3423-d,1438807800434,3,director,"7 is hard for me to describe. I'll try~~~",B
3423-d,1438807816657,3,matcher,"does it have the big L shape going left?",B
3423-d,1438807822761,3,director,"No.",B
3423-d,1438807862297,3,matcher,"where's Ziggy?",A
3423-d,1438807881276,3,director,"It could be a heavy set woman with large chest, small waist. A diamond is sitting on top with a triangle attached~~~",B
3423-d,1438807889906,3,director,"Ziggy is 12",A
3423-d,1438807906604,3,matcher,"whose at 11",G
3423-d,1438807924310,3,matcher,"we should get 7 by elimination then",0
3423-d,1438807937226,3,director,"11 is the Large L shape on the bottom.",G
3423-d,1438807947708,3,matcher,"ok we have it now",0
3423-d,1438807954468,3,director,"great.",0
3423-d,1438807955372,3,matcher,"this CANT be wrong",0
3423-d,1438807963199,4,matcher,"???????????",0
3423-d,1438807971692,4,matcher,"this is a psyche study",0
3423-d,1438807977162,4,matcher,"seriously",0
3423-d,1438807977320,4,director,"right",0
3423-d,1438807989657,4,director,"I think we have to be right",0
3423-d,1438807995669,4,matcher,"no kidding",0
3423-d,1438808005045,4,matcher,"just start at 1 again",0
3423-d,1438808042516,4,director,"1 is sad person on bed, legs pointing toward the left, diamond head hanging.",F
3423-d,1438808049454,4,matcher,"got it",F
3423-d,1438808054401,4,director,"w is ziggy",A
3423-d,1438808062915,4,director,"2 is ziggy, sorry.",A
3423-d,1438808069339,4,matcher,"is cool got it",A
3423-d,1438808082339,4,director,"3 is teacher, pointing toward the left.",D
3423-d,1438808098167,4,matcher,"got it",D
3423-d,1438808118155,4,matcher,"only stop I ask for clarification",0
3423-d,1438808121513,4,matcher,":)",0
3423-d,1438808125433,4,director,"4 is diamond on top of box. Shoulders resting~~~",H
3423-d,1438808129505,4,director,"ok",H
3423-d,1438808153961,4,director,"5 is large L shape on the bottom.",G
3423-d,1438808200546,4,director,"6 is the kneeling toward the right withe the extra part on the bottom where the feet should be.",K
3423-d,1438808270875,4,director,"7 is heavyset woman with large chest. Diamond head and triangle attached to the diamond~~~",B
3423-d,1438808301653,4,matcher,"oh that was your ponytail???",B
3423-d,1438808322609,4,director,"Yes, I called that a ponytail.",B
3423-d,1438808327583,4,matcher,"lol I see it now",B
3423-d,1438808331159,4,director,"8 is the kneeler pointing toward the right, with book also pointing toward the right.",L
3423-d,1438808332013,4,matcher,"go on",L
3423-d,1438808344177,4,director,"9 is flying nun",C
3423-d,1438808350017,4,director,"10 rabbit ears",E
3423-d,1438808357988,4,director,"11 runway model",J
3423-d,1438808367152,4,director,"12 ice skater",I
3423-d,1438808375087,4,matcher,"ok",0
3423-d,1438808380335,5,matcher,"wow",0
3423-d,1438808384111,5,matcher,"that was all my fault",0
3423-d,1438808387731,5,matcher,"lol sorry",0
3423-d,1438808394064,5,director,"No, I'm sure I had something to do with it.",0
3423-d,1438808404624,5,matcher,"ok 1?",0
3423-d,1438808420210,5,director,"1 is kneeler pointing toward the right with book pointing in same direction.",L
3423-d,1438808425650,5,director,"2 is ziggy.",A
3423-d,1438808434006,5,director,"3 is flying nun",C
3423-d,1438808443656,5,director,"4 is teacher pointing to the left.",D
3423-d,1438808455936,5,director,"5 is heavy set woman kneeling with ponytail.",B
3423-d,1438808473761,5,director,"6 is sad person on bed, legs pointing toward the left.",F
